,censustract,state,county,urban,pop2010,ohu2010,groupquartersflag,numgqtrs,pctgqtrs,lilatracts_1and10,lilatracts_halfand10,lilatracts_1and20,lilatracts_vehicle,hunvflag,lowincometracts,povertyrate,medianfamilyincome,la1and10,lahalfand10,la1and20,latracts_half,latracts1,latracts10,latracts20,latractsvehicle_20,lapop1_10,lapop05_10,lapop1_20,lalowi1_10,lalowi05_10,lalowi1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,tractlowi,tractkids,tractseniors,tractwhite,tractblack,tractasian,tractnhopi,tractaian,tractomultir,tracthispanic,tracthunv,tractsnap
14016,11001009804,District of Columbia,District of Columbia,1,2473,955,0,21.0,0.8491710473109584,0,1,0,1,1,1,30.1035750083528,40352.0,0,1,0,1,0,0,0,1,,2241.17257979512,,,1174.22998648882,,2241.17257979512,90.6256603232965,1174.22998648882,47.4820051147925,629.65585309267,25.4612152483894,206.143471740186,8.33576513304433,38.8366592898965,1.57042698301239,2142.92574688792,86.6528809902112,3.93977189064026,0.159311439168632,0.0,0.0,4.75908741354942,0.192441868724198,50.7113289656118,2.050599634679,52.5957460589707,2.12679927452368,361.689208250493,37.8732155236118,329.684156794101,34.5219012349844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.0,695.0,223.0,42.0,2369.0,4.0,0.0,5.0,53.0,56.0,433.0,398.0
14017,11001009807,District of Columbia,District of Columbia,1,3072,1350,0,76.0,2.473958333333333,0,0,0,0,0,1,18.6033361605881,63177.0,0,0,0,0,0,0,0,0,,380.192636847496,,,85.7889396473765,,380.192636847496,12.3760623973794,85.7889396473765,2.79260871247971,74.9093796350062,2.43845636832702,69.172651367262,2.25171391169473,14.8710977882147,0.484085214460113,344.779520303011,11.2232916765303,7.05029983818531,0.2295019478575949,0.0,0.0,0.288284294307232,0.0093842543719802,13.2034369939938,0.429799381314903,10.1841132063419,0.331514101768941,32.1891137771308,2.38437879830599,40.3498055227101,2.98887448316371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,676.0,408.0,56.0,2937.0,13.0,0.0,4.0,62.0,58.0,382.0,336.0
14018,11001009810,District of Columbia,District of Columbia,1,2507,1103,0,21.0,0.8376545672118069,0,0,0,0,0,1,36.6459627329193,32950.0,0,0,0,0,0,0,0,0,,250.850028991699,,,172.13858795166,,250.850028991699,10.0059844033386,172.13858795166,6.86631782814759,88.5284385681152,3.53125004260531,10.925192117691,0.435787479764302,3.98753239959478,0.159055939353601,243.911609649658,9.72922256281046,0.0,0.0,0.0,0.0,0.0964719280600548,0.0038481024355825,2.85441842675209,0.113857934852497,0.964719295501709,0.0384810249502078,50.2281017303467,4.5537716890613495,31.9359831809998,2.89537472175882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.0,773.0,142.0,15.0,2456.0,1.0,0.0,3.0,32.0,22.0,567.0,394.0
14019,11001009811,District of Columbia,District of Columbia,1,4365,1819,0,0.0,0.0,0,0,0,0,0,1,37.1794871794872,36004.0,0,0,0,0,0,0,0,0,,38.6975173950195,,,22.0245800018311,,38.6975173950195,0.8865410628870449,22.0245800018311,0.504572279537939,11.7157621383667,0.268402339939672,6.74543857574463,0.154534675274791,0.0,0.0,37.2774238586426,0.8540074194419831,0.0,0.0,0.0,0.0,0.0,0.0,1.42009234428406,0.0325336161348009,0.355023086071014,0.0081334040337002,6.74674892425537,0.370904283906288,5.90684986114502,0.324730613586862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2824.0,1420.0,275.0,13.0,4246.0,4.0,0.0,12.0,90.0,37.0,920.0,772.0
14020,11001009901,District of Columbia,District of Columbia,1,2249,1007,0,11.0,0.4891062694530902,0,0,0,0,0,0,9.47989671707857,117228.0,1,1,1,1,1,0,0,0,1435.26476632059,2249.00002147257,1435.26476632059,255.023703868501,411.502117021941,255.023703868501,2249.00002147257,100.000000954761,411.502117021941,18.2971150298773,373.000005401671,16.5851491952722,580.000003604218,25.7892398223307,94.0000003627501,4.17963540963762,2094.0000127852,93.1080485898264,3.0000000402797,0.133392620732757,0.0,0.0,15.0000001341105,0.666963100671874,43.0000009069918,1.91196091182711,39.0000001480803,1.73410405282705,72.6675582868047,7.21624213374426,54.8314138983842,5.44502620639366,1435.26476632059,63.81790868477481,255.023703868501,11.3394265837484,250.498280758038,11.138207236907,348.671188188717,15.503387647341798,48.1912857345305,2.14278727143311,1355.96320205927,60.2918275704433,0.250915940152481,0.0111567781303904,0.0,0.0,8.00000001490116,0.355713651173907,22.8593526984332,1.01642297458574,29.4775245478377,1.31069473311862,43.812232604716,4.35076788527467,33.7908498297911,3.35559581229306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.0,373.0,580.0,94.0,2094.0,3.0,0.0,15.0,43.0,39.0,69.0,52.0
14021,11001009902,District of Columbia,District of Columbia,1,2905,1175,0,26.0,0.8950086058519793,1,1,1,1,1,1,13.8401559454191,78586.0,1,1,1,1,1,0,0,1,942.601836756337,2750.9639265337,942.601836756337,171.984225035645,649.250986297731,171.984225035645,2750.9639265337,94.6975534090776,649.250986297731,22.3494315420906,611.284440588206,21.0424936519176,525.875496909954,18.1024267438883,25.8558384650387,0.8900460745280101,2670.37088730792,91.9232663445066,3.0,0.103270223752151,0.0,0.0,10.9719139627996,0.377690669975889,40.7653106506914,1.40328091740762,34.8214836509433,1.19867413600493,270.202452514859,22.995953405519906,288.592900621894,24.5610979252676,942.601836756337,32.4475675303386,171.984225035645,5.920283133757151,186.173296689987,6.40871933528355,169.161629319191,5.82311977002379,8.85208773612976,0.3047190270612649,926.886249140371,31.9065834471728,2.0,0.0688468158347676,0.0,0.0,2.81430637836456,0.0968780164669385,2.04919421672821,0.070540248424379,9.73186139762402,0.335003834685853,99.4750652479706,8.465962999827289,109.116081992514,9.28647506319264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.0,632.0,580.0,27.0,2813.0,3.0,0.0,12.0,50.0,44.0,274.0,292.0
14022,11001009903,District of Columbia,District of Columbia,1,1851,644,0,0.0,0.0,1,1,1,1,1,1,15.4669260700389,85179.0,1,1,1,1,1,0,0,1,1619.83063493669,1851.00001512468,1619.83063493669,586.855508990586,675.032187648118,586.855508990586,1851.00001512468,100.000000817109,675.032187648118,36.468513649277,493.000003568828,26.6342519486131,224.000000990927,12.1015667742262,16.9999999403954,0.918422471118063,1773.99999608099,95.8400862280386,2.0,0.108049702863317,0.0,0.0,3.00000001490116,0.162074555100009,54.9999998752028,2.9713668219990703,30.0000002388842,1.62074555585544,153.383469865657,23.8173089853505,147.945945275947,22.9729728689359,1619.83063493669,87.51110939690389,586.855508990586,31.7047816850668,432.570349447429,23.369548862638,193.623986043036,10.4605070795805,14.2059783935547,0.767475872153144,1553.2455176264,83.9138583266561,2.0,0.108049702863317,0.0,0.0,2.30149462819099,0.124337905358779,48.0776339713484,2.59738703248776,27.9044840936549,1.50753560743679,132.651891754009,20.598119837579,130.539347184822,20.2700849665873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0,493.0,224.0,17.0,1774.0,2.0,0.0,3.0,55.0,30.0,165.0,153.0
14023,11001009904,District of Columbia,District of Columbia,1,2243,874,0,16.0,0.7133303611234953,0,1,0,1,1,1,33.1175468483816,41429.0,0,1,0,1,0,0,0,1,,2243.00001205504,,,1382.17876413465,,2243.00001205504,100.000000537452,1382.17876413465,61.6218798098371,697.000007711351,31.0744542002386,150.000001686625,6.6874722107278295,62.9999999403954,2.8087382942664,2055.00002492964,91.6183693682409,7.00000039860606,0.312082050762642,0.0,0.0,8.00000011303928,0.356665185601394,110.000000737607,4.90414626560889,162.000001084059,7.22246995470617,323.270674778149,36.9874913933808,270.931841410697,30.999066522963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.0,697.0,150.0,63.0,2055.0,7.0,0.0,8.0,110.0,162.0,402.0,332.0
14024,11001009905,District of Columbia,District of Columbia,1,2795,1104,0,11.0,0.3935599284436494,0,1,0,1,1,1,27.055150884495298,48929.0,0,1,0,1,0,0,0,1,451.891971588135,2795.00002337247,451.891971588135,195.096568107605,1294.85906692967,195.096568107605,2795.00002337247,100.000000836224,1294.85906692967,46.3276947023137,783.000008387491,28.0143115702144,281.00000411272,10.0536674101152,24.0000002132729,0.858676215143931,2676.00002513081,95.7423980368804,3.00000000931323,0.107334526272387,2.00000002980232,0.0715563516923908,7.0,0.250447227191413,83.0000004991889,2.96958856884397,52.000000086613,1.86046511937792,467.291704811156,42.3271471749235,407.093943782151,36.8744514295426,451.891971588135,16.1678701820442,195.096568107605,6.98019921673005,102.367877960205,3.66253588408605,52.0167365074158,1.86106391797552,4.88269436359406,0.174693894940753,438.33650970459,15.682880490325198,0.690109014511108,0.0246908413063008,0.0,0.0,0.0,0.0,7.98265719413757,0.285604908555906,1.20910054445267,0.0432594112505427,85.7573127746582,7.767872533936431,73.1770730018616,6.628358061762819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.0,783.0,281.0,24.0,2676.0,3.0,2.0,7.0,83.0,52.0,466.0,420.0
14025,11001009906,District of Columbia,District of Columbia,1,1296,592,0,12.0,0.9259259259259258,0,1,0,1,1,1,24.5398773006135,47961.0,0,1,0,1,0,0,0,1,,1244.91309174895,,,587.324014559388,,1244.91309174895,96.0581089312464,587.324014559388,45.3182109999528,283.317496955395,21.8609179749533,170.023555412889,13.1191014979081,10.3217136636376,0.7964285234288301,1192.02418670058,91.9771748997363,3.00000005122274,0.231481485433854,0.0,0.0,3.00000008195639,0.231481487805277,36.5671856552362,2.82154210302749,29.9828536696732,2.31349179549948,277.433101825416,46.8636996326716,211.449017494917,35.7177394417089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.0,295.0,175.0,11.0,1241.0,3.0,0.0,3.0,38.0,31.0,370.0,282.0
14026,11001009907,District of Columbia,District of Columbia,1,2836,1097,0,0.0,0.0,0,1,0,1,1,1,24.1788012190992,31222.0,0,1,0,1,0,0,0,1,,2793.95257043839,,,1540.03003573418,,2793.95257043839,98.5173684921857,1540.03003573418,54.3028926563532,929.553008675575,32.7769043961768,235.406161785126,8.30064040145013,12.6587054133415,0.4463577367186709,2722.04467868805,95.9818292908339,6.00000005960464,0.211565587433168,1.00000002980232,0.0352609319394331,3.99999988079071,0.141043719350871,48.2491528093815,1.70131004264392,28.9761162400246,1.02172483215884,528.642976760864,48.1898793765601,461.776079297066,42.094446608666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.0,943.0,238.0,13.0,2763.0,6.0,1.0,4.0,49.0,30.0,580.0,501.0
14027,11001010100,District of Columbia,District of Columbia,1,2621,1794,0,156.0,5.951926745516978,0,0,0,0,0,0,15.7800785433774,178361.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,92.0,294.0,1672.0,393.0,388.0,2.0,4.0,162.0,298.0,986.0,32.0
14028,11001010200,District of Columbia,District of Columbia,1,2324,1465,0,20.0,0.8605851979345954,0,0,0,0,0,0,5.42938254080908,140536.0,0,0,0,0,0,0,0,0,0.0,54.6089684069157,0.0,0.0,4.98944124765694,0.0,54.6089684069157,2.34978349427348,4.98944124765694,0.214691964184894,2.92952627316117,0.12605534738215,17.2042553722858,0.740286375743797,49.3824330568314,2.12488954633526,1.75771583616734,0.075633211539042,0.0,0.0,0.0,0.0,0.855551481246948,0.0368137470416071,2.61326731741428,0.112446958580649,2.3436211142689,0.1008442820253399,7.46617686748505,0.5096366462447129,0.163322522770613,0.0111482950696664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,131.0,369.0,1132.0,918.0,118.0,1.0,8.0,147.0,138.0,446.0,11.0
14029,11001010300,District of Columbia,District of Columbia,1,3187,1173,0,395.0,12.394101035456542,0,0,0,0,0,0,9.89637305699482,102554.0,0,0,0,0,0,0,0,0,,26.2170448303223,,,4.81602668762207,,26.2170448303223,0.822624563235716,4.81602668762207,0.151114737609729,0.0,0.0,0.0,0.0,18.0474281311035,0.566282652372247,5.27311658859253,0.1654570627107789,0.668423235416412,0.020973430668855,0.074269250035286,0.0023303812373795,0.445615500211716,0.0139822874242772,1.70819270610809,0.0535987670570472,3.342116355896,0.104867158955005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.0,510.0,443.0,725.0,1915.0,67.0,3.0,36.0,441.0,527.0,232.0,71.0
14030,11001010400,District of Columbia,District of Columbia,1,4365,1528,0,641.0,14.68499427262314,1,1,1,1,1,1,26.8099547511312,49427.0,1,1,1,1,1,0,0,1,1018.50011861324,4186.31631851196,1018.50011861324,494.259879425168,2161.00754457712,494.259879425168,4186.31631851196,95.9064448685444,2161.00754457712,49.5076184324656,1002.40622476302,22.964632869714094,367.234107665718,8.41315252384233,110.06264065858,2.52148088564902,3957.41794891655,90.662495966015,12.0000000521541,0.2749140905419029,0.458932589739561,0.0105139195816623,8.99999975971878,0.206185561505585,97.3767962951679,2.23085443975184,83.3767967920285,1.91012134689641,795.474958843552,52.059879505468,744.036408280954,48.6934822173399,1018.50011861324,23.3333360507043,494.259879425168,11.3232503877473,278.145190134645,6.37216930434466,86.2673056945205,1.9763414821196,12.7745086103678,0.292657700122973,969.831667125225,22.2183657989742,4.68291645497084,0.10728330939223,0.0,0.0,0.332280039787292,0.0076123720455278,30.8787396098487,0.707416715002261,17.6851953174919,0.405159113802792,223.001001998782,14.594306413532902,207.081068918109,13.552425976315998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.0,1003.0,395.0,129.0,4115.0,12.0,1.0,9.0,99.0,85.0,834.0,784.0
14031,11001010500,District of Columbia,District of Columbia,1,3410,2000,0,0.0,0.0,0,0,0,0,0,1,24.2091152815013,165489.0,0,0,0,0,0,0,0,0,,66.087070941925,,,30.5112810283899,,66.087070941925,1.93803727102419,30.5112810283899,0.894758974439587,6.23980611562729,0.182985516587311,5.33027124404907,0.156312939708184,20.8685521483421,0.611981001417658,35.369572520256,1.03723086569666,5.30929929018021,0.155697926398247,0.0080311549827456,0.0002355177414294,0.197657088749111,0.00579639556449,4.33395466208458,0.127095444635911,5.76139354705811,0.168955822494373,24.0606066286564,1.20303033143282,5.11526537686586,0.255763268843293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.0,464.0,259.0,1101.0,1888.0,231.0,2.0,15.0,173.0,212.0,1076.0,278.0
14032,11001010600,District of Columbia,District of Columbia,1,3933,1670,0,108.0,2.745995423340961,0,0,0,0,0,0,13.3888532991672,171292.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0,536.0,282.0,1624.0,1992.0,126.0,0.0,15.0,176.0,177.0,1326.0,120.0
14033,11001010700,District of Columbia,District of Columbia,1,1838,1244,0,192.0,10.44613710554951,0,0,0,0,0,0,18.8149053145999,111607.0,0,0,0,0,0,0,0,0,,84.5203162431717,,,35.6262963414192,,84.5203162431717,4.59849381083633,35.6262963414192,1.9383186257573,3.83843445777893,0.208837565711585,10.8452985286713,0.5900597676099709,48.0551892518997,2.61453695603372,30.7074756622314,1.67070052569268,0.0,0.0,0.0,0.0,0.959608614444733,0.0522093914278962,4.79804301261902,0.261046953896573,8.63647747039795,0.4698845196081579,16.0273306369781,1.28837062998217,0.202700292225927,0.0162942357094797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0,17.0,119.0,1442.0,89.0,209.0,0.0,6.0,92.0,137.0,675.0,9.0
14034,11001010800,District of Columbia,District of Columbia,1,6408,1034,1,5079.0,79.26029962546816,0,1,0,0,0,1,47.7666362807657,,0,1,0,1,0,0,0,0,,708.240458726883,,,394.101556062698,,708.240458726883,11.0524416155881,394.101556062698,6.15014912707082,7.10384464263916,0.110858998792746,0.0,0.0,578.083917438984,9.02128460422884,44.5820097625256,0.6957242472304239,46.7053489685059,0.728860002629617,0.0,0.0,0.0,0.0,38.8692016601563,0.606573059615422,64.1699562072754,1.00140381097496,0.35693833231926,0.034520148193352,0.0224309060722589,0.002169333275847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,27.0,65.0,5146.0,279.0,708.0,3.0,2.0,270.0,268.0,625.0,43.0
14035,11001010900,District of Columbia,District of Columbia,1,3211,1161,0,447.0,13.920896916848331,0,1,0,1,1,1,32.5216025137471,42481.0,0,1,0,1,0,0,0,1,33.8376541137695,786.191604137421,33.8376541137695,20.9862689971924,487.599642515183,20.9862689971924,786.191604137421,24.4843227697733,487.599642515183,15.1852893962997,122.637129187584,3.81928150693192,25.5494022443891,0.7956836575642809,34.3091964870691,1.06848945771003,719.033159255981,22.3928109391461,7.29982934519649,0.2273381920023819,0.0,0.0,2.1899487785995,0.0682014568234039,23.359453164041,0.727482191343539,16.7896064892411,0.5228778103158239,139.719637572765,12.0344218408928,107.975048542023,9.30017644634132,33.8376541137695,1.05380423898379,20.9862689971924,0.653574244696119,5.27829694747925,0.1643817174549749,1.09964525699615,0.0342461929927174,1.47666645050049,0.0459877437091401,30.9471588134766,0.96378569957884,0.314184367656708,0.0097846268345284,0.0,0.0,0.094255305826664,0.0029353879111387,1.00538992881775,0.0313108043854796,0.722624003887177,0.0225046404200304,6.01352739334106,0.517961015791651,4.64724159240723,0.400279206925687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.0,855.0,147.0,58.0,3055.0,15.0,0.0,6.0,77.0,47.0,646.0,556.0
14036,11001011000,District of Columbia,District of Columbia,1,3715,2345,0,84.0,2.2611036339165542,0,0,0,0,0,0,6.31934394597202,145000.0,0,0,0,0,0,0,0,0,0.0,35.8455193042755,0.0,0.0,3.5653832256794,0.0,35.8455193042755,0.96488611855385,3.5653832256794,0.0959726305701049,0.0,0.0,0.0,0.0,30.9013094902039,0.831798371203334,3.09013095498085,0.0831798372807766,0.618026193231344,0.0166359675163215,0.618026193231344,0.0166359675163215,0.0,0.0,0.618026193231344,0.0166359675163215,1.85407853126526,0.0499079012453636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,361.0,803.0,1632.0,1712.0,140.0,3.0,29.0,199.0,183.0,867.0,66.0
14037,11001011100,District of Columbia,District of Columbia,1,4859,1727,0,564.0,11.607326610413663,0,0,0,0,1,0,15.378858746492,98168.0,0,1,0,1,0,0,0,1,2.37182545661926,2526.52030046522,2.37182545661926,1.20174713432789,693.765411020137,1.20174713432789,2526.52030046522,51.9967133250714,693.765411020137,14.2779463062387,509.931837594602,10.4945840212925,494.793587590502,10.1830332906051,172.169451095979,3.5433103744799097,2139.10888911318,44.0236445588224,10.2711627022873,0.211384291053452,1.0,0.0205803663305207,10.0958645530045,0.207776590924151,193.874921079725,3.99001689812153,201.011221757159,4.13688458030785,177.569748413167,10.2819773256032,97.1061010591338,5.62281998026253,2.37182545661926,0.0488130367692789,1.20174713432789,0.0247323962611214,0.988260596990585,0.0203387651160853,0.197652120143175,0.0040677530385506,0.0,0.0,2.37182545661926,0.0488130367692789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901571046561003,0.0052204461294788,0.0794695448130369,0.0046015949515365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.0,914.0,958.0,322.0,4192.0,15.0,1.0,24.0,305.0,337.0,280.0,175.0
